filename,width,height,class,xmin,ymin,xmax,ymax
color_00070.jpg,512,512,four,345,129,401,220
color_00071.jpg,512,512,nine,341,130,396,220
color_00072.jpg,512,512,punch,344,164,394,220
color_00073.jpg,512,512,eight,345,136,390,220
color_00074.jpg,512,512,six,350,130,398,220
color_00075.jpg,512,512,seven,346,130,391,220
color_00076.jpg,512,512,four,345,129,401,220
color_00077.jpg,512,512,two,348,130,396,220
color_00078.jpg,512,512,six,350,130,398,220
color_00079.jpg,512,512,five,332,130,400,220
color_00080.jpg,512,512,seven,346,130,391,220
color_00081.jpg,512,512,seven,346,130,391,220
color_00082.jpg,512,512,eight,345,136,390,220
color_00083.jpg,512,512,span,343,158,411,220
color_00084.jpg,512,512,three,333,130,393,220
color_00085.jpg,512,512,five,332,130,400,220
color_00086.jpg,512,512,span,343,158,411,220
color_00087.jpg,512,512,one,346,131,395,220
color_00088.jpg,512,512,two,348,130,396,220
color_00089.jpg,512,512,four,345,129,401,220
color_00090.jpg,512,512,seven,346,130,391,220
color_00091.jpg,512,512,six,350,130,398,220
color_00092.jpg,512,512,six,350,130,398,220
color_00093.jpg,512,512,punch,344,164,394,220
color_00094.jpg,512,512,six,350,130,398,220
color_00095.jpg,512,512,one,346,131,395,220
color_00096.jpg,512,512,span,343,158,411,220
color_00097.jpg,512,512,two,348,130,396,220
color_00098.jpg,512,512,five,332,130,400,220
color_00099.jpg,512,512,punch,344,164,394,220
color_00100.jpg,512,512,six,350,130,398,220
color_00101.jpg,512,512,seven,346,130,391,220
color_00102.jpg,512,512,four,345,129,401,220
color_00103.jpg,512,512,four,345,129,401,220
color_00104.jpg,512,512,six,350,130,398,220
color_00105.jpg,512,512,five,332,130,400,220
color_00106.jpg,512,512,span,343,158,411,220
color_00107.jpg,512,512,eight,345,136,390,220
color_00108.jpg,512,512,span,343,158,411,220
color_00109.jpg,512,512,punch,344,164,394,220
color_00110.jpg,512,512,seven,346,130,391,220
color_00111.jpg,512,512,two,348,130,396,220
color_00112.jpg,512,512,eight,345,136,390,220
color_00113.jpg,512,512,two,348,130,396,220
color_00114.jpg,512,512,seven,346,130,391,220
color_00115.jpg,512,512,six,350,130,398,220
color_00116.jpg,512,512,three,333,130,393,220
color_00117.jpg,512,512,three,333,130,393,220
color_00118.jpg,512,512,six,350,130,398,220
color_00119.jpg,512,512,span,343,158,411,220
color_00120.jpg,512,512,eight,345,136,390,220
color_00121.jpg,512,512,nine,341,130,396,220
color_00122.jpg,512,512,five,332,130,400,220
color_00123.jpg,512,512,seven,346,130,391,220
color_00124.jpg,512,512,eight,345,136,390,220
color_00125.jpg,512,512,seven,346,130,391,220
color_00126.jpg,512,512,four,345,129,401,220
color_00127.jpg,512,512,span,343,158,411,220
color_00128.jpg,512,512,eight,345,136,390,220
color_00129.jpg,512,512,five,332,130,400,220
color_00130.jpg,512,512,punch,344,164,394,220
color_00131.jpg,512,512,six,350,130,398,220
color_00132.jpg,512,512,seven,346,130,391,220
color_00133.jpg,512,512,punch,344,164,394,220
color_00134.jpg,512,512,eight,345,136,390,220
color_00135.jpg,512,512,five,332,130,400,220
color_00136.jpg,512,512,two,348,130,396,220
color_00137.jpg,512,512,four,345,129,401,220
color_00138.jpg,512,512,four,345,129,401,220
color_00139.jpg,512,512,one,346,131,395,220
color_00140.jpg,512,512,nine,341,130,396,220
color_00141.jpg,512,512,span,343,158,411,220
color_00142.jpg,512,512,five,332,130,400,220
color_00143.jpg,512,512,four,345,129,401,220
color_00144.jpg,512,512,five,332,130,400,220
color_00145.jpg,512,512,one,346,131,395,220
color_00146.jpg,512,512,three,333,130,393,220
color_00147.jpg,512,512,seven,346,130,391,220
color_00148.jpg,512,512,two,348,130,396,220
color_00149.jpg,512,512,seven,346,130,391,220
color_00150.jpg,512,512,two,348,130,396,220
color_00151.jpg,512,512,two,348,130,396,220
color_00152.jpg,512,512,one,346,131,395,220
color_00153.jpg,512,512,one,346,131,395,220
color_00154.jpg,512,512,two,348,130,396,220
color_00155.jpg,512,512,six,350,130,398,220
color_00156.jpg,512,512,eight,345,136,390,220
color_00157.jpg,512,512,seven,346,130,391,220
color_00158.jpg,512,512,four,345,129,401,220
color_00159.jpg,512,512,nine,341,130,396,220
color_00160.jpg,512,512,two,348,130,396,220
color_00161.jpg,512,512,four,345,129,401,220
color_00162.jpg,512,512,one,346,131,395,220
color_00163.jpg,512,512,one,346,131,395,220
color_00164.jpg,512,512,seven,346,130,391,220
color_00165.jpg,512,512,three,333,130,393,220
color_00166.jpg,512,512,two,348,130,396,220
color_00167.jpg,512,512,three,333,130,393,220
color_00168.jpg,512,512,four,345,129,401,220
color_00169.jpg,512,512,two,348,130,396,220
color_00170.jpg,512,512,punch,344,164,394,220
color_00171.jpg,512,512,eight,345,136,390,220
color_00172.jpg,512,512,seven,346,130,391,220
color_00173.jpg,512,512,span,343,158,411,220
color_00174.jpg,512,512,seven,346,130,391,220
color_00175.jpg,512,512,span,343,158,411,220
color_00176.jpg,512,512,span,343,158,411,220
color_00177.jpg,512,512,seven,346,130,391,220
color_00178.jpg,512,512,three,333,130,393,220
color_00179.jpg,512,512,six,350,130,398,220
color_00180.jpg,512,512,four,345,129,401,220
color_00181.jpg,512,512,nine,341,130,396,220
color_00182.jpg,512,512,one,346,131,395,220
color_00183.jpg,512,512,seven,346,130,391,220
color_00184.jpg,512,512,five,332,130,400,220
color_00185.jpg,512,512,six,350,130,398,220
color_00186.jpg,512,512,six,350,130,398,220
color_00187.jpg,512,512,eight,345,136,390,220
color_00188.jpg,512,512,four,345,129,401,220
color_00189.jpg,512,512,punch,344,164,394,220
color_00190.jpg,512,512,nine,341,130,396,220
color_00191.jpg,512,512,one,346,131,395,220
color_00192.jpg,512,512,eight,345,136,390,220
color_00193.jpg,512,512,three,333,130,393,220
color_00194.jpg,512,512,four,345,129,401,220
color_00195.jpg,512,512,three,333,130,393,220
color_00196.jpg,512,512,four,345,129,401,220
color_00197.jpg,512,512,span,343,158,411,220
color_00198.jpg,512,512,nine,341,130,396,220
color_00199.jpg,512,512,two,348,130,396,220
color_00200.jpg,512,512,two,348,130,396,220
color_00201.jpg,512,512,nine,341,130,396,220
color_00202.jpg,512,512,punch,344,164,394,220
color_00203.jpg,512,512,nine,341,130,396,220
color_00204.jpg,512,512,three,333,130,393,220
color_00205.jpg,512,512,four,345,129,401,220
color_00206.jpg,512,512,two,348,130,396,220
color_00207.jpg,512,512,punch,344,164,394,220
color_00208.jpg,512,512,three,333,130,393,220
color_00209.jpg,512,512,seven,346,130,391,220
color_00210.jpg,512,512,one,346,131,395,220
color_00211.jpg,512,512,punch,344,164,394,220
color_00212.jpg,512,512,two,348,130,396,220
color_00213.jpg,512,512,six,350,130,398,220
color_00214.jpg,512,512,one,346,131,395,220
color_00215.jpg,512,512,five,332,130,400,220
color_00216.jpg,512,512,one,346,131,395,220
color_00217.jpg,512,512,one,346,131,395,220
color_00218.jpg,512,512,three,333,130,393,220
color_00219.jpg,512,512,nine,341,130,396,220
color_00220.jpg,512,512,five,332,130,400,220
color_00221.jpg,512,512,eight,345,136,390,220
color_00222.jpg,512,512,eight,345,136,390,220
color_00223.jpg,512,512,four,345,129,401,220
color_00224.jpg,512,512,two,348,130,396,220
color_00225.jpg,512,512,one,346,131,395,220
color_00226.jpg,512,512,seven,346,130,391,220
color_00227.jpg,512,512,punch,344,164,394,220
color_00228.jpg,512,512,two,348,130,396,220
color_00229.jpg,512,512,five,332,130,400,220
color_00230.jpg,512,512,three,333,130,393,220
color_00231.jpg,512,512,punch,344,164,394,220
color_00232.jpg,512,512,nine,341,130,396,220
color_00233.jpg,512,512,six,350,130,398,220
color_00234.jpg,512,512,span,343,158,411,220
color_00235.jpg,512,512,seven,346,130,391,220
color_00236.jpg,512,512,one,346,131,395,220
color_00237.jpg,512,512,two,348,130,396,220
color_00238.jpg,512,512,four,345,129,401,220
color_00239.jpg,512,512,eight,345,136,390,220
color_00240.jpg,512,512,one,346,131,395,220
color_00241.jpg,512,512,nine,341,130,396,220
color_00242.jpg,512,512,nine,341,130,396,220
color_00243.jpg,512,512,nine,341,130,396,220
color_00244.jpg,512,512,three,333,130,393,220
color_00245.jpg,512,512,four,345,129,401,220
color_00246.jpg,512,512,nine,341,130,396,220
color_00247.jpg,512,512,two,348,130,396,220
color_00248.jpg,512,512,four,345,129,401,220
color_00249.jpg,512,512,six,350,130,398,220
color_00250.jpg,512,512,seven,346,130,391,220
color_00251.jpg,512,512,two,348,130,396,220
color_00252.jpg,512,512,three,333,130,393,220
color_00253.jpg,512,512,seven,346,130,391,220
color_00254.jpg,512,512,one,346,131,395,220
color_00255.jpg,512,512,seven,346,130,391,220
color_00256.jpg,512,512,eight,345,136,390,220
color_00257.jpg,512,512,one,346,131,395,220
color_00258.jpg,512,512,one,346,131,395,220
color_00259.jpg,512,512,span,343,158,411,220
color_00260.jpg,512,512,two,348,130,396,220
color_00261.jpg,512,512,punch,344,164,394,220
color_00262.jpg,512,512,two,348,130,396,220
color_00263.jpg,512,512,span,343,158,411,220
color_00264.jpg,512,512,punch,344,164,394,220
color_00265.jpg,512,512,one,346,131,395,220
color_00266.jpg,512,512,two,348,130,396,220
color_00267.jpg,512,512,eight,345,136,390,220
color_00268.jpg,512,512,four,345,129,401,220
color_00269.jpg,512,512,punch,344,164,394,220
color_00270.jpg,512,512,punch,344,164,394,220
color_00271.jpg,512,512,six,350,130,398,220
color_00272.jpg,512,512,span,343,158,411,220
color_00273.jpg,512,512,six,350,130,398,220
color_00274.jpg,512,512,one,346,131,395,220
color_00275.jpg,512,512,three,333,130,393,220
color_00276.jpg,512,512,seven,346,130,391,220
color_00277.jpg,512,512,nine,341,130,396,220
color_00278.jpg,512,512,span,343,158,411,220
color_00279.jpg,512,512,four,345,129,401,220
color_00280.jpg,512,512,eight,345,136,390,220
color_00281.jpg,512,512,eight,345,136,390,220
color_00282.jpg,512,512,nine,341,130,396,220
color_00283.jpg,512,512,four,345,129,401,220
color_00284.jpg,512,512,nine,341,130,396,220
color_00285.jpg,512,512,span,343,158,411,220
color_00286.jpg,512,512,span,343,158,411,220
color_00287.jpg,512,512,one,346,131,395,220
color_00288.jpg,512,512,two,348,130,396,220
color_00289.jpg,512,512,punch,344,164,394,220
color_00290.jpg,512,512,nine,341,130,396,220
color_00291.jpg,512,512,five,332,130,400,220
color_00292.jpg,512,512,five,332,130,400,220
color_00293.jpg,512,512,one,346,131,395,220
color_00294.jpg,512,512,six,350,130,398,220
color_00295.jpg,512,512,span,343,158,411,220
color_00296.jpg,512,512,punch,344,164,394,220
color_00297.jpg,512,512,seven,346,130,391,220
color_00298.jpg,512,512,eight,345,136,390,220
color_00299.jpg,512,512,five,332,130,400,220
color_00300.jpg,512,512,six,350,130,398,220
color_00301.jpg,512,512,punch,344,164,394,220
color_00302.jpg,512,512,four,345,129,401,220
color_00303.jpg,512,512,five,332,130,400,220
color_00304.jpg,512,512,three,333,130,393,220
color_00305.jpg,512,512,two,348,130,396,220
color_00306.jpg,512,512,span,343,158,411,220
color_00307.jpg,512,512,punch,344,164,394,220
color_00308.jpg,512,512,two,348,130,396,220
color_00309.jpg,512,512,one,346,131,395,220
color_00310.jpg,512,512,eight,345,136,390,220
color_00311.jpg,512,512,eight,345,136,390,220
color_00312.jpg,512,512,span,343,158,411,220
color_00313.jpg,512,512,two,348,130,396,220
color_00314.jpg,512,512,span,343,158,411,220
color_00315.jpg,512,512,four,345,129,401,220
color_00316.jpg,512,512,two,348,130,396,220
color_00317.jpg,512,512,nine,341,130,396,220
color_00318.jpg,512,512,three,333,130,393,220
color_00319.jpg,512,512,seven,346,130,391,220
color_00320.jpg,512,512,three,333,130,393,220
color_00321.jpg,512,512,span,343,158,411,220
color_00322.jpg,512,512,eight,345,136,390,220
color_00323.jpg,512,512,punch,344,164,394,220
color_00324.jpg,512,512,one,346,131,395,220
color_00325.jpg,512,512,four,345,129,401,220
color_00326.jpg,512,512,punch,344,164,394,220
color_00327.jpg,512,512,punch,344,164,394,220
color_00328.jpg,512,512,punch,344,164,394,220
color_00329.jpg,512,512,span,343,158,411,220
color_00330.jpg,512,512,eight,345,136,390,220
color_00331.jpg,512,512,three,333,130,393,220
color_00332.jpg,512,512,nine,341,130,396,220
color_00333.jpg,512,512,nine,341,130,396,220
color_00334.jpg,512,512,six,350,130,398,220
color_00335.jpg,512,512,nine,341,130,396,220
color_00336.jpg,512,512,eight,345,136,390,220
color_00337.jpg,512,512,three,333,130,393,220
color_00338.jpg,512,512,seven,346,130,391,220
color_00339.jpg,512,512,nine,341,130,396,220
color_00340.jpg,512,512,six,350,130,398,220
color_00341.jpg,512,512,punch,344,164,394,220
color_00342.jpg,512,512,four,345,129,401,220
color_00343.jpg,512,512,punch,344,164,394,220
color_00344.jpg,512,512,six,350,130,398,220
color_00345.jpg,512,512,nine,341,130,396,220
color_00346.jpg,512,512,four,345,129,401,220
color_00347.jpg,512,512,five,332,130,400,220
color_00348.jpg,512,512,one,346,131,395,220
color_00349.jpg,512,512,span,343,158,411,220
color_00350.jpg,512,512,seven,346,130,391,220
color_00351.jpg,512,512,one,346,131,395,220
color_00352.jpg,512,512,four,345,129,401,220
color_00353.jpg,512,512,four,345,129,401,220
color_00354.jpg,512,512,three,333,130,393,220
color_00355.jpg,512,512,one,346,131,395,220
color_00356.jpg,512,512,six,350,130,398,220
color_00357.jpg,512,512,six,350,130,398,220
color_00358.jpg,512,512,three,333,130,393,220
color_00359.jpg,512,512,eight,345,136,390,220
color_00360.jpg,512,512,eight,345,136,390,220
color_00361.jpg,512,512,three,333,130,393,220
color_00362.jpg,512,512,eight,345,136,390,220
color_00363.jpg,512,512,span,343,158,411,220
color_00364.jpg,512,512,three,333,130,393,220
color_00365.jpg,512,512,nine,341,130,396,220
color_00366.jpg,512,512,one,346,131,395,220
color_00367.jpg,512,512,three,333,130,393,220
color_00368.jpg,512,512,five,332,130,400,220
color_00369.jpg,512,512,one,346,131,395,220
color_00370.jpg,512,512,span,343,158,411,220
color_00371.jpg,512,512,two,348,130,396,220
color_00372.jpg,512,512,six,350,130,398,220
color_00373.jpg,512,512,span,343,158,411,220
color_00374.jpg,512,512,one,346,131,395,220
color_00375.jpg,512,512,six,350,130,398,220
color_00376.jpg,512,512,four,345,129,401,220
color_00377.jpg,512,512,one,346,131,395,220
color_00378.jpg,512,512,six,350,130,398,220
color_00379.jpg,512,512,one,346,131,395,220
color_00380.jpg,512,512,four,345,129,401,220
color_00381.jpg,512,512,span,343,158,411,220
color_00382.jpg,512,512,two,348,130,396,220
color_00383.jpg,512,512,one,346,131,395,220
color_00384.jpg,512,512,two,348,130,396,220
color_00385.jpg,512,512,four,345,129,401,220
color_00386.jpg,512,512,three,333,130,393,220
color_00387.jpg,512,512,seven,346,130,391,220
color_00388.jpg,512,512,three,333,130,393,220
color_00389.jpg,512,512,four,345,129,401,220
color_00390.jpg,512,512,punch,344,164,394,220
color_00391.jpg,512,512,seven,346,130,391,220
color_00392.jpg,512,512,two,348,130,396,220
color_00393.jpg,512,512,span,343,158,411,220
color_00394.jpg,512,512,two,348,130,396,220
color_00395.jpg,512,512,seven,346,130,391,220
color_00396.jpg,512,512,seven,346,130,391,220
color_00397.jpg,512,512,punch,344,164,394,220
color_00398.jpg,512,512,seven,346,130,391,220
color_00399.jpg,512,512,nine,341,130,396,220
color_00400.jpg,512,512,four,345,129,401,220
color_00401.jpg,512,512,eight,345,136,390,220
color_00402.jpg,512,512,nine,341,130,396,220
color_00403.jpg,512,512,span,343,158,411,220
color_00404.jpg,512,512,eight,345,136,390,220
color_00405.jpg,512,512,six,350,130,398,220
color_00406.jpg,512,512,eight,345,136,390,220
color_00407.jpg,512,512,three,333,130,393,220
color_00408.jpg,512,512,two,348,130,396,220
color_00409.jpg,512,512,punch,344,164,394,220
color_00410.jpg,512,512,eight,345,136,390,220
color_00411.jpg,512,512,seven,346,130,391,220
color_00412.jpg,512,512,four,345,129,401,220
color_00413.jpg,512,512,five,332,130,400,220
color_00414.jpg,512,512,two,348,130,396,220
color_00415.jpg,512,512,five,332,130,400,220
color_00416.jpg,512,512,one,346,131,395,220
color_00417.jpg,512,512,two,348,130,396,220
color_00418.jpg,512,512,eight,345,136,390,220
color_00419.jpg,512,512,six,350,130,398,220
color_00420.jpg,512,512,span,343,158,411,220
color_00421.jpg,512,512,four,345,129,401,220
color_00422.jpg,512,512,punch,344,164,394,220
color_00423.jpg,512,512,nine,341,130,396,220
color_00424.jpg,512,512,five,332,130,400,220
color_00425.jpg,512,512,punch,344,164,394,220
color_00426.jpg,512,512,span,343,158,411,220
color_00427.jpg,512,512,punch,344,164,394,220
color_00428.jpg,512,512,four,345,129,401,220
color_00429.jpg,512,512,three,333,130,393,220
color_00430.jpg,512,512,seven,346,130,391,220
color_00431.jpg,512,512,four,345,129,401,220
color_00432.jpg,512,512,span,343,158,411,220
color_00433.jpg,512,512,two,348,130,396,220
color_00434.jpg,512,512,four,345,129,401,220
color_00435.jpg,512,512,three,333,130,393,220
color_00436.jpg,512,512,span,343,158,411,220
color_00437.jpg,512,512,span,343,158,411,220
color_00438.jpg,512,512,eight,345,136,390,220
color_00439.jpg,512,512,two,348,130,396,220
color_00440.jpg,512,512,four,345,129,401,220
color_00441.jpg,512,512,three,333,130,393,220
color_00442.jpg,512,512,nine,341,130,396,220
color_00443.jpg,512,512,punch,344,164,394,220
color_00444.jpg,512,512,one,346,131,395,220
color_00445.jpg,512,512,six,350,130,398,220
color_00446.jpg,512,512,five,332,130,400,220
color_00447.jpg,512,512,two,348,130,396,220
color_00448.jpg,512,512,four,345,129,401,220
color_00449.jpg,512,512,five,332,130,400,220
color_00450.jpg,512,512,one,346,131,395,220
color_00451.jpg,512,512,three,333,130,393,220
color_00452.jpg,512,512,one,346,131,395,220
color_00453.jpg,512,512,span,343,158,411,220
color_00454.jpg,512,512,three,333,130,393,220
color_00455.jpg,512,512,nine,341,130,396,220
color_00456.jpg,512,512,five,332,130,400,220
color_00457.jpg,512,512,six,350,130,398,220
color_00458.jpg,512,512,one,346,131,395,220
color_00459.jpg,512,512,four,345,129,401,220
color_00460.jpg,512,512,six,350,130,398,220
color_00461.jpg,512,512,eight,345,136,390,220
color_00462.jpg,512,512,five,332,130,400,220
color_00463.jpg,512,512,four,345,129,401,220
color_00464.jpg,512,512,span,343,158,411,220
color_00465.jpg,512,512,eight,345,136,390,220
color_00466.jpg,512,512,four,345,129,401,220
color_00467.jpg,512,512,five,332,130,400,220
color_00468.jpg,512,512,eight,345,136,390,220
color_00469.jpg,512,512,five,332,130,400,220
color_00470.jpg,512,512,span,343,158,411,220
color_00471.jpg,512,512,four,345,129,401,220
color_00472.jpg,512,512,seven,346,130,391,220
color_00473.jpg,512,512,six,350,130,398,220
color_00474.jpg,512,512,four,345,129,401,220
color_00475.jpg,512,512,three,333,130,393,220
color_00476.jpg,512,512,three,333,130,393,220
color_00477.jpg,512,512,three,333,130,393,220
color_00478.jpg,512,512,eight,345,136,390,220
color_00479.jpg,512,512,nine,341,130,396,220
color_00480.jpg,512,512,five,332,130,400,220
color_00481.jpg,512,512,two,348,130,396,220
color_00482.jpg,512,512,span,343,158,411,220
color_00483.jpg,512,512,two,348,130,396,220
color_00484.jpg,512,512,span,343,158,411,220
color_00485.jpg,512,512,three,333,130,393,220
color_00486.jpg,512,512,span,343,158,411,220
color_00487.jpg,512,512,span,343,158,411,220
color_00488.jpg,512,512,eight,345,136,390,220
color_00489.jpg,512,512,seven,346,130,391,220
color_00490.jpg,512,512,punch,344,164,394,220
color_00491.jpg,512,512,span,343,158,411,220
color_00492.jpg,512,512,five,332,130,400,220
color_00493.jpg,512,512,punch,344,164,394,220
color_00494.jpg,512,512,seven,346,130,391,220
color_00495.jpg,512,512,seven,346,130,391,220
color_00496.jpg,512,512,one,346,131,395,220
color_00497.jpg,512,512,four,345,129,401,220
color_00498.jpg,512,512,nine,341,130,396,220
color_00499.jpg,512,512,span,343,158,411,220
color_00500.jpg,512,512,two,348,130,396,220
color_00501.jpg,512,512,three,333,130,393,220
color_00502.jpg,512,512,four,345,129,401,220
color_00503.jpg,512,512,two,348,130,396,220
color_00504.jpg,512,512,six,350,130,398,220
color_00505.jpg,512,512,three,333,130,393,220
color_00506.jpg,512,512,one,346,131,395,220
color_00507.jpg,512,512,one,346,131,395,220
color_00508.jpg,512,512,punch,344,164,394,220
color_00509.jpg,512,512,three,333,130,393,220
color_00510.jpg,512,512,four,345,129,401,220
color_00511.jpg,512,512,nine,341,130,396,220
color_00512.jpg,512,512,four,345,129,401,220
color_00513.jpg,512,512,span,343,158,411,220
color_00514.jpg,512,512,nine,341,130,396,220
color_00515.jpg,512,512,one,346,131,395,220
color_00516.jpg,512,512,eight,345,136,390,220
color_00517.jpg,512,512,four,345,129,401,220
color_00518.jpg,512,512,eight,345,136,390,220
color_00519.jpg,512,512,three,333,130,393,220
color_00520.jpg,512,512,three,333,130,393,220
color_00521.jpg,512,512,seven,346,130,391,220
color_00522.jpg,512,512,five,332,130,400,220
color_00523.jpg,512,512,three,333,130,393,220
color_00524.jpg,512,512,four,345,129,401,220
color_00525.jpg,512,512,two,348,130,396,220
color_00526.jpg,512,512,five,332,130,400,220
color_00527.jpg,512,512,punch,344,164,394,220
color_00528.jpg,512,512,nine,341,130,396,220
color_00529.jpg,512,512,span,343,158,411,220
color_00530.jpg,512,512,six,350,130,398,220
color_00531.jpg,512,512,eight,345,136,390,220
color_00532.jpg,512,512,eight,345,136,390,220
color_00533.jpg,512,512,four,345,129,401,220
color_00534.jpg,512,512,one,346,131,395,220
color_00535.jpg,512,512,punch,344,164,394,220
color_00536.jpg,512,512,seven,346,130,391,220
color_00537.jpg,512,512,punch,344,164,394,220
color_00538.jpg,512,512,nine,341,130,396,220
color_00539.jpg,512,512,seven,346,130,391,220
color_00540.jpg,512,512,five,332,130,400,220
color_00541.jpg,512,512,three,333,130,393,220
color_00542.jpg,512,512,nine,341,130,396,220
color_00543.jpg,512,512,punch,344,164,394,220
color_00544.jpg,512,512,span,343,158,411,220
color_00545.jpg,512,512,six,350,130,398,220
color_00546.jpg,512,512,nine,341,130,396,220
color_00547.jpg,512,512,punch,344,164,394,220
color_00548.jpg,512,512,seven,346,130,391,220
color_00549.jpg,512,512,six,350,130,398,220
color_00550.jpg,512,512,two,348,130,396,220
color_00551.jpg,512,512,span,343,158,411,220
color_00552.jpg,512,512,eight,345,136,390,220
color_00553.jpg,512,512,one,346,131,395,220
color_00554.jpg,512,512,nine,341,130,396,220
color_00555.jpg,512,512,span,343,158,411,220
color_00556.jpg,512,512,span,343,158,411,220
color_00557.jpg,512,512,punch,344,164,394,220
color_00558.jpg,512,512,eight,345,136,390,220
color_00559.jpg,512,512,four,345,129,401,220
color_00560.jpg,512,512,two,348,130,396,220
color_00561.jpg,512,512,punch,344,164,394,220
color_00562.jpg,512,512,nine,341,130,396,220
color_00563.jpg,512,512,five,332,130,400,220
color_00564.jpg,512,512,three,333,130,393,220
color_00565.jpg,512,512,five,332,130,400,220
color_00566.jpg,512,512,four,345,129,401,220
color_00567.jpg,512,512,seven,346,130,391,220
color_00568.jpg,512,512,four,345,129,401,220
color_00569.jpg,512,512,four,345,129,401,220
color_00570.jpg,512,512,six,350,130,398,220
color_00571.jpg,512,512,eight,345,136,390,220
color_00572.jpg,512,512,eight,345,136,390,220
color_00573.jpg,512,512,five,332,130,400,220
color_00574.jpg,512,512,span,343,158,411,220
color_00575.jpg,512,512,eight,345,136,390,220
color_00576.jpg,512,512,four,345,129,401,220
color_00577.jpg,512,512,six,350,130,398,220
color_00578.jpg,512,512,seven,346,130,391,220
color_00579.jpg,512,512,two,348,130,396,220
color_00580.jpg,512,512,eight,345,136,390,220
color_00581.jpg,512,512,two,348,130,396,220
color_00582.jpg,512,512,five,332,130,400,220
color_00583.jpg,512,512,three,333,130,393,220
color_00584.jpg,512,512,seven,346,130,391,220
color_00585.jpg,512,512,one,346,131,395,220
color_00586.jpg,512,512,five,332,130,400,220
color_00587.jpg,512,512,eight,345,136,390,220
color_00588.jpg,512,512,two,348,130,396,220
color_00589.jpg,512,512,four,345,129,401,220
color_00590.jpg,512,512,two,348,130,396,220
color_00591.jpg,512,512,two,348,130,396,220
color_00592.jpg,512,512,one,346,131,395,220
color_00593.jpg,512,512,eight,345,136,390,220
color_00594.jpg,512,512,five,332,130,400,220
color_00595.jpg,512,512,seven,346,130,391,220
color_00596.jpg,512,512,five,332,130,400,220
color_00597.jpg,512,512,eight,345,136,390,220
