filename,width,height,class,xmin,ymin,xmax,ymax
155_color.png,960,540,five,519,263,610,379
156_color.png,960,540,five,326,250,416,364
156_color.png,960,540,five,520,262,607,383
157_color.png,960,540,five,322,249,416,364
157_color.png,960,540,five,521,263,608,380
158_color.png,960,540,five,323,253,413,363
158_color.png,960,540,five,519,262,605,378
159_color.png,960,540,five,326,253,412,362
159_color.png,960,540,five,520,268,603,380
160_color.png,960,540,five,324,256,413,366
160_color.png,960,540,five,518,267,602,383
161_color.png,960,540,five,324,255,411,366
161_color.png,960,540,five,519,267,600,378
162_color.png,960,540,five,322,255,411,364
162_color.png,960,540,five,519,265,602,385
163_color.png,960,540,five,321,255,411,367
163_color.png,960,540,five,518,266,605,380
164_color.png,960,540,five,317,255,407,364
164_color.png,960,540,five,519,267,607,380
165_color.png,960,540,five,316,255,404,364
165_color.png,960,540,five,524,265,608,379
166_color.png,960,540,five,312,254,400,365
166_color.png,960,540,five,526,262,612,379
167_color.png,960,540,five,310,255,396,365
167_color.png,960,540,five,531,265,615,380
168_color.png,960,540,five,306,253,392,367
168_color.png,960,540,five,534,263,621,382
169_color.png,960,540,five,302,254,387,367
169_color.png,960,540,five,540,263,623,380
170_color.png,960,540,five,299,253,382,361
170_color.png,960,540,five,546,263,627,383
171_color.png,960,540,five,292,254,376,364
171_color.png,960,540,five,547,262,634,380
172_color.png,960,540,five,290,251,372,365
172_color.png,960,540,five,555,262,640,379
173_color.png,960,540,five,286,251,368,362
173_color.png,960,540,five,560,259,645,381
174_color.png,960,540,five,280,246,363,363
174_color.png,960,540,five,568,261,649,377
175_color.png,960,540,five,276,246,356,361
175_color.png,960,540,five,571,257,655,377
176_color.png,960,540,five,275,247,352,357
176_color.png,960,540,five,575,257,662,373
177_color.png,960,540,five,270,247,348,359
177_color.png,960,540,five,581,257,667,373
178_color.png,960,540,five,267,244,345,355
178_color.png,960,540,five,588,254,672,367
179_color.png,960,540,five,264,244,339,350
179_color.png,960,540,five,594,254,676,367
180_color.png,960,540,five,263,242,336,346
180_color.png,960,540,five,599,252,681,362
181_color.png,960,540,five,258,239,334,347
181_color.png,960,540,five,603,248,688,367
182_color.png,960,540,five,257,238,330,341
182_color.png,960,540,five,611,249,693,364
183_color.png,960,540,five,254,238,327,339
183_color.png,960,540,five,615,249,699,361
184_color.png,960,540,five,254,235,323,342
184_color.png,960,540,five,622,249,701,364
185_color.png,960,540,five,249,235,321,337
185_color.png,960,540,five,625,245,706,359
186_color.png,960,540,five,248,234,319,339
186_color.png,960,540,five,628,244,712,358
187_color.png,960,540,five,245,232,317,339
187_color.png,960,540,five,635,246,716,358
188_color.png,960,540,five,242,232,313,341
188_color.png,960,540,five,639,245,718,358
192_color.png,960,540,five,236,234,300,336
192_color.png,960,540,five,650,240,727,358
193_color.png,960,540,five,232,231,298,334
193_color.png,960,540,five,654,240,730,355
194_color.png,960,540,five,233,232,298,336
194_color.png,960,540,five,657,242,730,351
195_color.png,960,540,five,231,231,295,336
195_color.png,960,540,five,657,240,734,355
196_color.png,960,540,five,230,231,295,335
196_color.png,960,540,five,658,242,737,356
197_color.png,960,540,five,232,234,294,336
197_color.png,960,540,five,663,241,738,352
198_color.png,960,540,five,231,235,293,334
198_color.png,960,540,five,664,243,736,355
199_color.png,960,540,five,233,235,295,336
199_color.png,960,540,five,664,242,739,355
200_color.png,960,540,five,233,236,297,335
200_color.png,960,540,five,665,241,735,358
201_color.png,960,540,five,236,234,298,339
201_color.png,960,540,five,662,242,735,356
202_color.png,960,540,five,236,234,300,340
202_color.png,960,540,five,662,242,733,355
203_color.png,960,540,five,239,235,304,337
203_color.png,960,540,five,654,243,731,358
204_color.png,960,540,five,242,234,309,338
204_color.png,960,540,five,653,244,725,356
205_color.png,960,540,five,244,234,313,339
205_color.png,960,540,five,646,243,723,360
206_color.png,960,540,five,245,237,316,340
206_color.png,960,540,five,643,244,719,358
207_color.png,960,540,five,249,236,320,341
207_color.png,960,540,five,636,244,715,360
208_color.png,960,540,five,253,238,326,342
208_color.png,960,540,five,632,246,711,364
209_color.png,960,540,five,254,238,329,345
209_color.png,960,540,five,624,245,708,363
210_color.png,960,540,five,259,239,332,348
210_color.png,960,540,five,621,249,701,366
211_color.png,960,540,five,261,238,336,344
211_color.png,960,540,five,614,248,698,366
212_color.png,960,540,five,264,238,343,345
212_color.png,960,540,five,609,248,692,370
213_color.png,960,540,five,270,237,346,345
213_color.png,960,540,five,605,251,689,368
214_color.png,960,540,five,273,239,351,352
214_color.png,960,540,five,601,251,685,368
215_color.png,960,540,five,276,239,357,349
215_color.png,960,540,five,596,250,680,367
216_color.png,960,540,five,281,242,360,349
216_color.png,960,540,five,592,251,677,368
217_color.png,960,540,five,283,241,364,350
217_color.png,960,540,five,586,250,673,367
218_color.png,960,540,five,285,241,370,353
218_color.png,960,540,five,583,249,669,367
219_color.png,960,540,five,290,242,372,352
219_color.png,960,540,five,579,251,661,364
220_color.png,960,540,five,295,244,377,353
220_color.png,960,540,five,572,252,657,367
221_color.png,960,540,five,298,242,382,352
221_color.png,960,540,five,566,251,652,369
222_color.png,960,540,five,299,245,384,356
222_color.png,960,540,five,562,254,647,368
223_color.png,960,540,five,301,242,389,358
223_color.png,960,540,five,559,251,642,369
224_color.png,960,540,five,305,243,391,355
224_color.png,960,540,five,555,252,638,367
225_color.png,960,540,five,309,243,393,352
225_color.png,960,540,five,549,250,633,371
226_color.png,960,540,five,309,243,395,353
226_color.png,960,540,five,547,251,631,368
227_color.png,960,540,five,312,243,399,353
227_color.png,960,540,five,545,252,628,368
228_color.png,960,540,five,314,243,403,357
228_color.png,960,540,five,541,252,625,367
229_color.png,960,540,five,319,244,405,353
229_color.png,960,540,five,538,250,621,366
230_color.png,960,540,five,319,244,407,354
230_color.png,960,540,five,533,252,617,370
231_color.png,960,540,five,320,242,409,351
231_color.png,960,540,five,533,249,615,366
232_color.png,960,540,five,324,242,411,353
232_color.png,960,540,five,528,249,612,366
233_color.png,960,540,five,323,243,410,352
233_color.png,960,540,five,525,248,610,361
234_color.png,960,540,five,324,243,412,353
234_color.png,960,540,five,522,249,605,363
235_color.png,960,540,five,327,243,414,350
235_color.png,960,540,five,521,246,605,365
256_color.png,960,540,punch,335,263,400,333
256_color.png,960,540,punch,525,269,590,342
257_color.png,960,540,punch,335,263,400,334
257_color.png,960,540,punch,522,270,589,342
258_color.png,960,540,punch,334,263,401,337
258_color.png,960,540,punch,522,269,589,347
259_color.png,960,540,punch,338,262,402,333
259_color.png,960,540,punch,521,270,589,344
260_color.png,960,540,punch,338,265,402,334
260_color.png,960,540,punch,519,267,587,339
261_color.png,960,540,punch,337,263,403,333
261_color.png,960,540,punch,518,268,587,342
262_color.png,960,540,punch,339,262,403,333
262_color.png,960,540,punch,518,268,583,337
263_color.png,960,540,punch,338,260,404,333
263_color.png,960,540,punch,516,266,583,340
264_color.png,960,540,punch,337,259,404,334
264_color.png,960,540,punch,513,264,585,341
265_color.png,960,540,punch,338,259,403,330
265_color.png,960,540,punch,513,268,584,339
266_color.png,960,540,punch,336,257,405,329
266_color.png,960,540,punch,513,265,584,340
267_color.png,960,540,punch,337,255,407,328
267_color.png,960,540,punch,511,265,583,341
268_color.png,960,540,punch,337,255,406,326
268_color.png,960,540,punch,510,264,583,340
269_color.png,960,540,punch,336,254,404,323
269_color.png,960,540,punch,510,265,583,336
270_color.png,960,540,punch,335,255,404,327
270_color.png,960,540,punch,510,262,583,338
271_color.png,960,540,punch,333,252,405,326
271_color.png,960,540,punch,510,262,584,334
284_color.png,960,540,punch,326,248,403,325
284_color.png,960,540,punch,504,256,582,338
285_color.png,960,540,punch,327,246,404,324
285_color.png,960,540,punch,504,257,584,337
286_color.png,960,540,punch,325,245,405,326
286_color.png,960,540,punch,504,257,584,338
287_color.png,960,540,punch,325,245,404,323
287_color.png,960,540,punch,503,255,585,335
288_color.png,960,540,punch,324,244,403,325
288_color.png,960,540,punch,503,255,583,334
289_color.png,960,540,punch,324,243,403,322
289_color.png,960,540,punch,503,253,586,332
290_color.png,960,540,punch,322,242,403,323
290_color.png,960,540,punch,505,252,585,331
291_color.png,960,540,punch,323,243,402,322
291_color.png,960,540,punch,505,252,586,334
292_color.png,960,540,punch,321,242,403,322
292_color.png,960,540,punch,505,250,586,333
293_color.png,960,540,punch,321,242,403,322
293_color.png,960,540,punch,505,250,587,333
294_color.png,960,540,punch,320,239,402,322
294_color.png,960,540,punch,506,249,590,334
295_color.png,960,540,punch,319,238,403,322
295_color.png,960,540,punch,506,249,590,333
296_color.png,960,540,punch,321,237,403,321
296_color.png,960,540,punch,507,247,591,336
297_color.png,960,540,punch,319,238,402,321
297_color.png,960,540,punch,509,247,594,333
298_color.png,960,540,punch,320,236,402,320
298_color.png,960,540,punch,510,246,593,333
299_color.png,960,540,punch,318,238,402,319
299_color.png,960,540,punch,510,246,592,332
300_color.png,960,540,punch,318,236,403,321
300_color.png,960,540,punch,512,246,595,335
301_color.png,960,540,punch,317,238,400,321
301_color.png,960,540,punch,512,242,597,331
302_color.png,960,540,punch,317,237,401,321
302_color.png,960,540,punch,511,242,594,333
303_color.png,960,540,punch,316,237,401,323
303_color.png,960,540,punch,512,240,596,328
304_color.png,960,540,punch,315,237,401,323
304_color.png,960,540,punch,512,240,595,328
305_color.png,960,540,punch,315,240,402,323
305_color.png,960,540,punch,510,241,593,328
306_color.png,960,540,punch,319,239,402,321
306_color.png,960,540,punch,511,240,596,331
307_color.png,960,540,punch,317,237,402,321
307_color.png,960,540,punch,510,240,593,327
308_color.png,960,540,punch,320,240,402,321
308_color.png,960,540,punch,512,241,595,327
309_color.png,960,540,punch,320,239,403,324
309_color.png,960,540,punch,513,244,593,327
310_color.png,960,540,punch,318,239,403,321
310_color.png,960,540,punch,512,243,595,327
311_color.png,960,540,punch,320,242,401,321
311_color.png,960,540,punch,513,243,595,326
312_color.png,960,540,punch,320,241,402,321
312_color.png,960,540,punch,518,242,596,327
313_color.png,960,540,punch,320,241,400,321
313_color.png,960,540,punch,515,243,596,326
314_color.png,960,540,punch,322,240,400,323
314_color.png,960,540,punch,517,245,599,331
317_color.png,960,540,punch,323,243,399,321
317_color.png,960,540,punch,521,246,599,331
318_color.png,960,540,punch,322,244,402,325
318_color.png,960,540,punch,522,249,600,330
319_color.png,960,540,punch,322,246,400,321
319_color.png,960,540,punch,523,248,600,330
320_color.png,960,540,punch,324,247,399,324
320_color.png,960,540,punch,524,249,603,335
321_color.png,960,540,punch,324,248,400,319
321_color.png,960,540,punch,526,252,600,327
322_color.png,960,540,punch,324,249,398,322
322_color.png,960,540,punch,529,251,600,329
323_color.png,960,540,punch,325,248,398,324
323_color.png,960,540,punch,528,252,601,332
324_color.png,960,540,punch,326,252,399,324
324_color.png,960,540,punch,527,255,602,333
325_color.png,960,540,punch,325,251,399,324
325_color.png,960,540,punch,529,255,601,334
326_color.png,960,540,punch,325,252,398,326
326_color.png,960,540,punch,528,258,602,335
327_color.png,960,540,punch,326,254,400,327
327_color.png,960,540,punch,528,259,601,336
328_color.png,960,540,punch,327,254,400,327
328_color.png,960,540,punch,529,258,602,339
329_color.png,960,540,punch,326,256,400,327
329_color.png,960,540,punch,529,259,602,339
330_color.png,960,540,punch,327,257,399,328
330_color.png,960,540,punch,530,257,600,337
331_color.png,960,540,punch,327,255,400,329
331_color.png,960,540,punch,529,258,601,336
332_color.png,960,540,punch,327,256,399,329
332_color.png,960,540,punch,531,259,602,335
333_color.png,960,540,punch,327,256,399,329
333_color.png,960,540,punch,530,258,600,333
334_color.png,960,540,punch,327,256,398,330
334_color.png,960,540,punch,530,258,602,330
335_color.png,960,540,punch,328,259,398,329
335_color.png,960,540,punch,529,259,600,332
336_color.png,960,540,punch,328,260,397,330
336_color.png,960,540,punch,529,260,601,333
337_color.png,960,540,punch,328,260,396,331
337_color.png,960,540,punch,531,261,599,332
338_color.png,960,540,punch,327,262,398,330
338_color.png,960,540,punch,532,262,600,333
339_color.png,960,540,punch,328,261,399,328
339_color.png,960,540,punch,531,264,601,336
340_color.png,960,540,punch,329,260,398,331
340_color.png,960,540,punch,532,262,601,339
341_color.png,960,540,punch,331,261,398,331
341_color.png,960,540,punch,531,267,600,339
342_color.png,960,540,punch,331,262,400,331
342_color.png,960,540,punch,532,267,601,342
343_color.png,960,540,punch,332,264,400,333
343_color.png,960,540,punch,531,270,602,341
344_color.png,960,540,punch,332,265,400,332
344_color.png,960,540,punch,532,270,601,342
345_color.png,960,540,punch,334,265,400,333
345_color.png,960,540,punch,533,273,601,347
346_color.png,960,540,punch,333,267,400,334
346_color.png,960,540,punch,535,274,601,345
347_color.png,960,540,punch,334,270,400,338
347_color.png,960,540,punch,534,276,601,346
348_color.png,960,540,punch,333,269,400,338
348_color.png,960,540,punch,534,275,603,350
349_color.png,960,540,punch,334,270,401,337
349_color.png,960,540,punch,535,276,601,349
350_color.png,960,540,punch,333,269,400,339
350_color.png,960,540,punch,535,275,602,347
351_color.png,960,540,punch,332,268,399,339
351_color.png,960,540,punch,537,274,603,349
352_color.png,960,540,punch,329,270,397,339
352_color.png,960,540,punch,536,276,604,346
353_color.png,960,540,punch,327,268,392,336
353_color.png,960,540,punch,540,275,605,349
354_color.png,960,540,punch,324,268,389,335
354_color.png,960,540,punch,541,275,608,350
355_color.png,960,540,punch,322,266,385,334
355_color.png,960,540,punch,544,275,610,347
356_color.png,960,540,punch,318,265,382,335
356_color.png,960,540,punch,548,274,614,346
357_color.png,960,540,punch,313,266,376,335
357_color.png,960,540,punch,551,272,619,343
358_color.png,960,540,punch,308,266,373,335
358_color.png,960,540,punch,555,271,621,344
359_color.png,960,540,punch,305,265,367,333
359_color.png,960,540,punch,560,273,628,343
360_color.png,960,540,punch,300,266,365,333
360_color.png,960,540,punch,563,271,630,344
361_color.png,960,540,punch,295,265,360,335
361_color.png,960,540,punch,568,272,633,341
362_color.png,960,540,punch,291,265,355,332
362_color.png,960,540,punch,572,273,638,341
363_color.png,960,540,punch,287,264,351,330
363_color.png,960,540,punch,575,270,642,342
364_color.png,960,540,punch,284,264,347,333
364_color.png,960,540,punch,581,270,646,341
365_color.png,960,540,punch,280,263,344,332
365_color.png,960,540,punch,586,272,653,343
366_color.png,960,540,punch,278,263,338,332
366_color.png,960,540,punch,589,271,655,340
367_color.png,960,540,punch,273,263,335,333
367_color.png,960,540,punch,596,270,658,341
368_color.png,960,540,punch,269,262,331,333
368_color.png,960,540,punch,600,269,661,346
369_color.png,960,540,punch,267,262,328,332
369_color.png,960,540,punch,602,270,667,342
370_color.png,960,540,punch,263,262,326,329
370_color.png,960,540,punch,608,268,671,343
371_color.png,960,540,punch,261,261,323,330
371_color.png,960,540,punch,610,268,676,346
372_color.png,960,540,punch,259,261,320,332
372_color.png,960,540,punch,618,268,679,348
373_color.png,960,540,punch,257,260,317,332
373_color.png,960,540,punch,620,267,683,344
374_color.png,960,540,punch,254,261,313,333
374_color.png,960,540,punch,624,267,684,345
375_color.png,960,540,punch,251,261,309,334
375_color.png,960,540,punch,627,268,689,344
376_color.png,960,540,punch,249,263,307,332
376_color.png,960,540,punch,631,265,689,343
377_color.png,960,540,punch,248,262,305,332
377_color.png,960,540,punch,635,267,694,342
378_color.png,960,540,punch,245,261,304,334
378_color.png,960,540,punch,639,266,699,345
379_color.png,960,540,punch,242,263,299,332
379_color.png,960,540,punch,642,269,701,342
380_color.png,960,540,punch,240,262,297,333
380_color.png,960,540,punch,645,268,706,345
381_color.png,960,540,punch,237,262,295,336
381_color.png,960,540,punch,649,268,709,345
382_color.png,960,540,punch,233,264,292,335
382_color.png,960,540,punch,652,270,714,348
383_color.png,960,540,punch,232,264,291,336
383_color.png,960,540,punch,655,269,716,349
384_color.png,960,540,punch,230,266,289,336
384_color.png,960,540,punch,657,271,716,347
385_color.png,960,540,punch,231,266,288,335
385_color.png,960,540,punch,658,271,719,349
386_color.png,960,540,punch,228,266,288,337
386_color.png,960,540,punch,657,271,715,351
387_color.png,960,540,punch,231,265,288,338
387_color.png,960,540,punch,657,270,715,350
388_color.png,960,540,punch,232,266,291,336
388_color.png,960,540,punch,653,269,711,352
389_color.png,960,540,punch,236,265,293,336
389_color.png,960,540,punch,649,271,711,347
390_color.png,960,540,punch,237,266,296,335
390_color.png,960,540,punch,648,270,705,347
391_color.png,960,540,punch,241,264,297,335
391_color.png,960,540,punch,642,268,702,346
392_color.png,960,540,punch,243,264,301,341
392_color.png,960,540,punch,639,269,701,349
393_color.png,960,540,punch,246,265,305,338
393_color.png,960,540,punch,635,270,697,345
394_color.png,960,540,punch,251,265,310,336
394_color.png,960,540,punch,631,269,693,346
395_color.png,960,540,punch,254,264,314,334
395_color.png,960,540,punch,624,266,689,342
396_color.png,960,540,punch,257,263,318,338
396_color.png,960,540,punch,620,268,683,342
397_color.png,960,540,punch,263,264,322,333
397_color.png,960,540,punch,614,265,677,343
398_color.png,960,540,punch,266,265,326,336
398_color.png,960,540,punch,610,265,672,342
399_color.png,960,540,punch,271,262,329,334
399_color.png,960,540,punch,604,264,670,342
400_color.png,960,540,punch,273,261,337,334
400_color.png,960,540,punch,600,264,665,343
401_color.png,960,540,punch,279,262,341,335
401_color.png,960,540,punch,594,263,662,340
402_color.png,960,540,punch,281,261,347,331
402_color.png,960,540,punch,591,262,655,340
403_color.png,960,540,punch,288,260,350,334
403_color.png,960,540,punch,587,263,649,340
404_color.png,960,540,punch,291,261,355,332
404_color.png,960,540,punch,582,259,646,343
405_color.png,960,540,punch,296,258,361,332
405_color.png,960,540,punch,576,262,642,338
406_color.png,960,540,punch,300,259,365,331
406_color.png,960,540,punch,574,261,639,338
407_color.png,960,540,punch,303,258,367,329
407_color.png,960,540,punch,569,262,636,337
408_color.png,960,540,punch,308,258,371,330
408_color.png,960,540,punch,565,259,630,336
409_color.png,960,540,punch,311,258,376,327
409_color.png,960,540,punch,560,259,626,336
410_color.png,960,540,punch,314,258,379,326
410_color.png,960,540,punch,557,259,625,334
411_color.png,960,540,punch,317,257,383,324
411_color.png,960,540,punch,553,260,621,334
412_color.png,960,540,punch,321,258,385,325
412_color.png,960,540,punch,548,260,616,333
413_color.png,960,540,punch,323,256,389,328
413_color.png,960,540,punch,546,259,614,333
414_color.png,960,540,punch,324,256,392,325
414_color.png,960,540,punch,541,259,611,336
415_color.png,960,540,punch,329,258,393,328
415_color.png,960,540,punch,539,260,608,334
416_color.png,960,540,punch,331,255,394,327
416_color.png,960,540,punch,537,260,605,336
417_color.png,960,540,punch,334,256,397,327
417_color.png,960,540,punch,536,259,602,333
418_color.png,960,540,punch,337,255,402,325
418_color.png,960,540,punch,534,257,600,333
419_color.png,960,540,punch,337,256,403,328
419_color.png,960,540,punch,532,259,599,337
444_color.png,960,540,one,344,227,403,325
444_color.png,960,540,one,523,225,583,333
445_color.png,960,540,one,344,227,403,327
445_color.png,960,540,one,524,227,583,333
446_color.png,960,540,one,344,227,403,329
446_color.png,960,540,one,523,226,584,333
447_color.png,960,540,one,345,229,402,326
447_color.png,960,540,one,526,228,583,333
448_color.png,960,540,one,343,226,404,327
448_color.png,960,540,one,525,226,586,333
449_color.png,960,540,one,343,230,400,327
449_color.png,960,540,one,527,225,585,332
450_color.png,960,540,one,343,230,401,328
450_color.png,960,540,one,525,228,584,331
451_color.png,960,540,one,344,228,401,328
451_color.png,960,540,one,526,227,586,334
452_color.png,960,540,one,343,226,398,326
452_color.png,960,540,one,525,224,585,330
453_color.png,960,540,one,341,227,400,328
453_color.png,960,540,one,525,224,584,333
454_color.png,960,540,one,340,225,400,326
454_color.png,960,540,one,522,225,587,334
461_color.png,960,540,one,335,224,395,330
461_color.png,960,540,one,524,223,587,339
462_color.png,960,540,one,334,227,396,330
462_color.png,960,540,one,523,226,587,337
463_color.png,960,540,one,334,224,397,329
463_color.png,960,540,one,523,224,587,341
464_color.png,960,540,one,333,225,395,329
464_color.png,960,540,one,522,224,587,338
465_color.png,960,540,one,332,225,394,336
465_color.png,960,540,one,522,222,587,344
466_color.png,960,540,one,330,227,393,333
466_color.png,960,540,one,520,222,588,342
467_color.png,960,540,one,331,226,394,336
467_color.png,960,540,one,522,225,584,343
468_color.png,960,540,one,329,225,392,338
468_color.png,960,540,one,518,224,587,347
469_color.png,960,540,one,328,226,393,338
469_color.png,960,540,one,520,222,585,345
470_color.png,960,540,one,328,226,394,336
470_color.png,960,540,one,517,225,587,340
471_color.png,960,540,one,325,224,394,339
471_color.png,960,540,one,518,223,588,341
472_color.png,960,540,one,325,223,394,339
472_color.png,960,540,one,517,220,588,342
473_color.png,960,540,one,323,221,394,337
473_color.png,960,540,one,519,220,587,347
474_color.png,960,540,one,324,218,392,335
474_color.png,960,540,one,520,221,587,345
475_color.png,960,540,one,324,217,395,334
475_color.png,960,540,one,518,221,587,345
476_color.png,960,540,one,324,218,393,333
476_color.png,960,540,one,518,219,587,347
477_color.png,960,540,one,323,216,395,331
477_color.png,960,540,one,515,219,587,349
478_color.png,960,540,one,322,214,395,332
478_color.png,960,540,one,515,221,587,347
479_color.png,960,540,one,321,212,395,334
479_color.png,960,540,one,513,219,587,350
480_color.png,960,540,one,322,214,397,329
480_color.png,960,540,one,516,219,586,347
481_color.png,960,540,one,323,209,394,332
481_color.png,960,540,one,514,218,586,349
482_color.png,960,540,one,322,208,395,329
482_color.png,960,540,one,514,217,587,346
483_color.png,960,540,one,320,207,397,331
483_color.png,960,540,one,515,215,585,346
484_color.png,960,540,one,321,206,395,327
484_color.png,960,540,one,513,218,587,345
485_color.png,960,540,one,319,206,394,329
485_color.png,960,540,one,511,214,589,346
486_color.png,960,540,one,319,207,393,328
486_color.png,960,540,one,512,216,585,347
487_color.png,960,540,one,319,205,393,331
487_color.png,960,540,one,515,215,587,352
488_color.png,960,540,one,319,204,390,325
488_color.png,960,540,one,515,213,587,349
489_color.png,960,540,one,317,200,390,328
489_color.png,960,540,one,515,210,591,350
490_color.png,960,540,one,314,203,391,330
490_color.png,960,540,one,518,211,589,349
