filename,width,height,class,xmin,ymin,xmax,ymax
092_color.png,960,540,punch,520,258,579,312
093_color.png,960,540,punch,306,244,372,302
093_color.png,960,540,punch,520,258,579,312
094_color.png,960,540,punch,306,244,372,302
094_color.png,960,540,punch,520,258,579,312
095_color.png,960,540,punch,304,242,372,302
095_color.png,960,540,punch,518,258,579,312
096_color.png,960,540,punch,304,242,372,302
096_color.png,960,540,punch,518,258,579,312
097_color.png,960,540,punch,306,240,374,300
097_color.png,960,540,punch,516,257,577,311
098_color.png,960,540,punch,307,240,375,300
098_color.png,960,540,punch,516,257,577,311
099_color.png,960,540,punch,310,240,376,296
099_color.png,960,540,punch,514,256,575,310
100_color.png,960,540,punch,310,238,376,293
100_color.png,960,540,punch,514,256,574,308
101_color.png,960,540,punch,312,237,378,292
101_color.png,960,540,punch,513,255,573,307
102_color.png,960,540,punch,315,237,379,290
102_color.png,960,540,punch,511,253,571,305
103_color.png,960,540,punch,316,237,380,290
103_color.png,960,540,punch,511,253,570,302
104_color.png,960,540,punch,318,237,382,290
104_color.png,960,540,punch,509,253,568,302
105_color.png,960,540,punch,318,237,382,290
105_color.png,960,540,punch,509,253,568,302
106_color.png,960,540,punch,320,237,382,290
106_color.png,960,540,punch,507,253,566,302
107_color.png,960,540,punch,321,237,382,290
107_color.png,960,540,punch,507,253,565,302
108_color.png,960,540,punch,321,237,382,290
108_color.png,960,540,punch,507,250,565,299
109_color.png,960,540,punch,321,237,382,290
109_color.png,960,540,punch,506,249,564,298
110_color.png,960,540,punch,321,237,382,290
110_color.png,960,540,punch,506,249,564,298
111_color.png,960,540,punch,322,237,382,290
111_color.png,960,540,punch,504,249,562,298
112_color.png,960,540,punch,322,237,382,292
112_color.png,960,540,punch,504,249,562,298
113_color.png,960,540,punch,322,237,382,292
113_color.png,960,540,punch,504,249,562,298
114_color.png,960,540,punch,322,237,382,292
114_color.png,960,540,punch,504,249,562,298
115_color.png,960,540,punch,323,239,383,292
115_color.png,960,540,punch,504,249,562,298
116_color.png,960,540,punch,324,239,384,292
116_color.png,960,540,punch,504,249,562,298
117_color.png,960,540,punch,325,239,385,292
117_color.png,960,540,punch,504,249,562,298
118_color.png,960,540,punch,325,239,385,295
118_color.png,960,540,punch,504,249,562,298
119_color.png,960,540,punch,325,240,385,295
119_color.png,960,540,punch,504,249,560,298
120_color.png,960,540,punch,327,241,385,295
120_color.png,960,540,punch,504,249,560,298
121_color.png,960,540,punch,328,243,385,295
121_color.png,960,540,punch,504,248,558,298
122_color.png,960,540,punch,330,243,387,295
122_color.png,960,540,punch,504,248,558,298
123_color.png,960,540,punch,330,243,387,295
123_color.png,960,540,punch,504,248,557,298
124_color.png,960,540,punch,330,243,387,295
124_color.png,960,540,punch,504,250,557,299
125_color.png,960,540,punch,331,245,388,297
125_color.png,960,540,punch,504,250,557,299
126_color.png,960,540,punch,333,246,388,297
126_color.png,960,540,punch,503,250,555,301
151_color.png,960,540,punch,330,253,382,302
151_color.png,960,540,punch,509,253,558,299
152_color.png,960,540,punch,328,253,380,302
152_color.png,960,540,punch,510,251,559,297
153_color.png,960,540,punch,326,251,378,300
153_color.png,960,540,punch,513,251,562,297
154_color.png,960,540,punch,324,251,376,300
154_color.png,960,540,punch,514,250,565,296
155_color.png,960,540,punch,322,249,374,298
155_color.png,960,540,punch,517,248,568,294
156_color.png,960,540,punch,320,247,372,296
156_color.png,960,540,punch,519,247,570,293
157_color.png,960,540,punch,316,247,368,296
157_color.png,960,540,punch,522,247,573,293
158_color.png,960,540,punch,315,245,367,294
158_color.png,960,540,punch,524,247,575,293
159_color.png,960,540,punch,310,245,362,294
159_color.png,960,540,punch,526,246,577,292
160_color.png,960,540,punch,309,244,361,293
160_color.png,960,540,punch,528,246,579,292
161_color.png,960,540,punch,307,243,359,292
161_color.png,960,540,punch,531,245,582,291
162_color.png,960,540,punch,303,242,355,291
162_color.png,960,540,punch,533,245,584,291
163_color.png,960,540,punch,300,241,352,290
163_color.png,960,540,punch,535,244,586,290
164_color.png,960,540,punch,297,240,349,289
164_color.png,960,540,punch,538,242,589,288
165_color.png,960,540,punch,295,239,347,288
165_color.png,960,540,punch,541,242,592,288
166_color.png,960,540,punch,291,239,343,288
166_color.png,960,540,punch,543,242,594,288
167_color.png,960,540,punch,289,237,341,286
167_color.png,960,540,punch,545,241,596,287
168_color.png,960,540,punch,285,235,337,284
168_color.png,960,540,punch,547,240,598,286
169_color.png,960,540,punch,284,234,336,283
169_color.png,960,540,punch,549,238,600,284
170_color.png,960,540,punch,280,234,332,283
170_color.png,960,540,punch,552,238,603,284
171_color.png,960,540,punch,278,233,330,282
171_color.png,960,540,punch,554,237,605,283
172_color.png,960,540,punch,275,232,327,281
172_color.png,960,540,punch,557,236,606,282
173_color.png,960,540,punch,273,231,325,280
173_color.png,960,540,punch,560,236,608,282
174_color.png,960,540,punch,271,231,323,280
174_color.png,960,540,punch,562,236,610,282
175_color.png,960,540,punch,269,230,321,279
175_color.png,960,540,punch,564,236,612,282
176_color.png,960,540,punch,268,231,319,280
176_color.png,960,540,punch,568,236,616,280
177_color.png,960,540,punch,266,231,317,280
177_color.png,960,540,punch,568,236,616,280
178_color.png,960,540,punch,263,231,314,280
178_color.png,960,540,punch,572,236,617,280
179_color.png,960,540,punch,261,231,312,280
179_color.png,960,540,punch,575,236,620,280
180_color.png,960,540,punch,258,231,309,280
180_color.png,960,540,punch,575,236,620,280
181_color.png,960,540,punch,256,233,307,282
181_color.png,960,540,punch,576,237,621,281
182_color.png,960,540,punch,256,233,305,282
182_color.png,960,540,punch,576,237,621,281
183_color.png,960,540,punch,255,234,305,282
183_color.png,960,540,punch,576,237,621,281
184_color.png,960,540,punch,256,235,305,282
184_color.png,960,540,punch,576,237,621,281
185_color.png,960,540,punch,257,235,308,284
185_color.png,960,540,punch,574,237,621,281
186_color.png,960,540,punch,258,236,309,283
186_color.png,960,540,punch,573,237,620,281
187_color.png,960,540,punch,262,236,313,283
187_color.png,960,540,punch,571,237,618,281
188_color.png,960,540,punch,264,236,315,283
188_color.png,960,540,punch,569,237,616,281
189_color.png,960,540,punch,267,238,318,285
189_color.png,960,540,punch,567,238,614,282
190_color.png,960,540,punch,269,238,320,285
190_color.png,960,540,punch,565,238,612,282
191_color.png,960,540,punch,272,238,323,285
191_color.png,960,540,punch,561,238,610,282
192_color.png,960,540,punch,275,240,326,287
192_color.png,960,540,punch,557,238,606,282
193_color.png,960,540,punch,277,240,328,287
193_color.png,960,540,punch,555,240,604,284
194_color.png,960,540,punch,282,240,333,287
194_color.png,960,540,punch,552,240,601,284
195_color.png,960,540,punch,285,241,336,288
195_color.png,960,540,punch,550,241,597,288
196_color.png,960,540,punch,287,241,338,288
196_color.png,960,540,punch,548,241,595,288
197_color.png,960,540,punch,290,242,342,289
197_color.png,960,540,punch,545,241,592,288
198_color.png,960,540,punch,292,242,345,293
198_color.png,960,540,punch,543,242,590,289
199_color.png,960,540,punch,295,243,348,294
199_color.png,960,540,punch,539,241,588,289
200_color.png,960,540,punch,298,245,350,294
200_color.png,960,540,punch,536,242,585,290
201_color.png,960,540,punch,302,246,354,295
201_color.png,960,540,punch,534,242,583,290
202_color.png,960,540,punch,304,247,356,296
202_color.png,960,540,punch,531,242,580,290
203_color.png,960,540,punch,306,246,358,295
203_color.png,960,540,punch,528,244,577,292
204_color.png,960,540,punch,310,247,362,296
204_color.png,960,540,punch,526,246,575,294
205_color.png,960,540,punch,312,249,362,296
205_color.png,960,540,punch,524,246,573,294
225_color.png,960,540,punch,340,259,394,305
225_color.png,960,540,punch,490,256,542,305
226_color.png,960,540,punch,340,259,394,305
226_color.png,960,540,punch,490,256,542,305
227_color.png,960,540,punch,340,259,394,305
227_color.png,960,540,punch,490,256,542,305
228_color.png,960,540,punch,340,259,394,305
228_color.png,960,540,punch,490,256,542,305
229_color.png,960,540,punch,340,259,394,305
229_color.png,960,540,punch,490,256,542,305
230_color.png,960,540,punch,340,259,394,305
230_color.png,960,540,punch,490,256,542,305
231_color.png,960,540,punch,340,259,394,305
231_color.png,960,540,punch,490,256,542,305
232_color.png,960,540,punch,340,259,394,305
232_color.png,960,540,punch,490,256,542,305
280_color.png,960,540,one,341,227,389,300
280_color.png,960,540,one,499,227,544,295
281_color.png,960,540,one,339,222,389,300
281_color.png,960,540,one,498,224,547,297
282_color.png,960,540,one,339,222,389,300
282_color.png,960,540,one,499,222,548,295
283_color.png,960,540,one,339,222,385,300
283_color.png,960,540,one,502,222,548,295
284_color.png,960,540,one,339,222,385,300
284_color.png,960,540,one,502,222,548,295
285_color.png,960,540,one,337,219,385,300
285_color.png,960,540,one,504,220,550,295
286_color.png,960,540,one,335,217,385,298
286_color.png,960,540,one,504,220,553,294
287_color.png,960,540,one,335,217,385,298
287_color.png,960,540,one,504,216,553,294
288_color.png,960,540,one,331,213,383,298
288_color.png,960,540,one,504,216,553,294
289_color.png,960,540,one,331,213,383,298
289_color.png,960,540,one,504,216,553,294
290_color.png,960,540,one,329,212,381,297
290_color.png,960,540,one,506,213,555,291
291_color.png,960,540,one,329,212,381,297
291_color.png,960,540,one,506,213,555,291
292_color.png,960,540,one,328,210,381,295
292_color.png,960,540,one,506,211,557,291
293_color.png,960,540,one,329,211,381,297
293_color.png,960,540,one,506,211,557,289
294_color.png,960,540,one,329,211,381,297
294_color.png,960,540,one,506,211,559,293
295_color.png,960,540,one,324,211,381,297
295_color.png,960,540,one,506,211,559,293
296_color.png,960,540,one,324,211,381,297
296_color.png,960,540,one,506,211,559,293
297_color.png,960,540,one,324,211,381,297
297_color.png,960,540,one,506,211,559,293
298_color.png,960,540,one,324,213,381,300
298_color.png,960,540,one,506,211,559,293
299_color.png,960,540,one,322,213,379,300
299_color.png,960,540,one,506,211,559,298
300_color.png,960,540,one,322,213,377,300
300_color.png,960,540,one,506,211,559,298
301_color.png,960,540,one,322,213,377,306
301_color.png,960,540,one,506,213,559,303
302_color.png,960,540,one,320,213,375,306
302_color.png,960,540,one,506,213,559,303
303_color.png,960,540,one,320,216,375,309
303_color.png,960,540,one,508,214,561,306
304_color.png,960,540,one,320,215,375,313
304_color.png,960,540,one,506,217,561,309
305_color.png,960,540,one,320,218,375,313
305_color.png,960,540,one,509,219,560,307
306_color.png,960,540,one,320,218,375,313
306_color.png,960,540,one,506,218,559,309
307_color.png,960,540,one,320,218,375,313
307_color.png,960,540,one,506,221,559,309
308_color.png,960,540,one,320,218,375,313
308_color.png,960,540,one,506,221,557,309
309_color.png,960,540,one,320,218,375,313
309_color.png,960,540,one,506,221,557,309
310_color.png,960,540,one,320,218,375,313
310_color.png,960,540,one,506,221,557,309
311_color.png,960,540,one,320,218,375,313
311_color.png,960,540,one,506,221,557,309
312_color.png,960,540,one,320,218,375,313
312_color.png,960,540,one,506,221,557,309
313_color.png,960,540,one,323,221,377,313
313_color.png,960,540,one,505,219,556,307
314_color.png,960,540,one,323,221,377,313
314_color.png,960,540,one,505,219,556,307
315_color.png,960,540,one,323,221,379,313
315_color.png,960,540,one,505,219,556,307
316_color.png,960,540,one,323,221,379,313
316_color.png,960,540,one,505,219,556,307
317_color.png,960,540,one,325,221,379,313
317_color.png,960,540,one,505,217,555,300
318_color.png,960,540,one,325,223,381,313
318_color.png,960,540,one,501,219,553,300
319_color.png,960,540,one,327,223,381,313
319_color.png,960,540,one,501,219,553,300
320_color.png,960,540,one,327,223,381,313
320_color.png,960,540,one,500,221,552,302
321_color.png,960,540,one,329,223,383,313
321_color.png,960,540,one,499,220,551,301
322_color.png,960,540,one,331,223,385,313
322_color.png,960,540,one,498,221,550,302
323_color.png,960,540,one,331,223,385,313
323_color.png,960,540,one,497,221,549,302
324_color.png,960,540,one,334,225,386,313
324_color.png,960,540,one,495,221,547,302
325_color.png,960,540,one,334,228,386,313
325_color.png,960,540,one,495,221,547,302
326_color.png,960,540,one,336,228,388,313
326_color.png,960,540,one,495,223,547,304
327_color.png,960,540,one,338,228,390,313
327_color.png,960,540,one,495,223,545,304
328_color.png,960,540,one,338,228,390,308
328_color.png,960,540,one,495,223,545,304
329_color.png,960,540,one,338,228,390,308
329_color.png,960,540,one,495,227,543,304
330_color.png,960,540,one,340,228,390,308
330_color.png,960,540,one,495,227,543,304
331_color.png,960,540,one,340,228,390,308
331_color.png,960,540,one,495,227,543,304
332_color.png,960,540,one,342,228,392,308
332_color.png,960,540,one,495,227,543,304
333_color.png,960,540,one,342,231,392,308
333_color.png,960,540,one,495,229,543,304
334_color.png,960,540,one,342,231,392,308
334_color.png,960,540,one,495,229,543,304
335_color.png,960,540,one,342,231,392,308
335_color.png,960,540,one,495,229,543,304
336_color.png,960,540,one,344,231,392,308
336_color.png,960,540,one,495,229,543,304
337_color.png,960,540,one,344,233,392,308
337_color.png,960,540,one,496,233,541,308
338_color.png,960,540,one,344,234,392,308
338_color.png,960,540,one,496,233,541,308
339_color.png,960,540,one,346,236,394,310
339_color.png,960,540,one,496,233,541,308
340_color.png,960,540,one,346,236,394,310
340_color.png,960,540,one,496,234,541,309
341_color.png,960,540,one,346,236,394,310
341_color.png,960,540,one,496,234,541,309
342_color.png,960,540,one,347,238,394,310
342_color.png,960,540,one,496,236,541,309
343_color.png,960,540,one,347,238,394,310
343_color.png,960,540,one,495,238,540,309
344_color.png,960,540,one,349,239,396,311
344_color.png,960,540,one,495,238,540,309
345_color.png,960,540,one,349,239,396,311
345_color.png,960,540,one,495,238,540,309
346_color.png,960,540,one,349,239,396,311
346_color.png,960,540,one,495,238,540,309
347_color.png,960,540,one,327,223,381,313
347_color.png,960,540,one,501,219,553,300
348_color.png,960,540,one,349,239,394,311
348_color.png,960,540,one,495,238,540,309
349_color.png,960,540,one,349,239,394,311
349_color.png,960,540,one,495,238,540,309
350_color.png,960,540,one,349,239,393,311
350_color.png,960,540,one,495,240,540,309
351_color.png,960,540,one,347,239,391,311
351_color.png,960,540,one,497,239,540,308
352_color.png,960,540,one,345,239,389,311
352_color.png,960,540,one,499,239,542,308
353_color.png,960,540,one,343,239,387,311
353_color.png,960,540,one,501,239,544,308
354_color.png,960,540,one,341,239,385,311
354_color.png,960,540,one,503,238,546,307
355_color.png,960,540,one,338,238,382,310
355_color.png,960,540,one,505,237,548,306
356_color.png,960,540,one,334,236,378,308
356_color.png,960,540,one,509,235,551,304
357_color.png,960,540,one,329,236,373,308
357_color.png,960,540,one,511,233,554,302
358_color.png,960,540,one,326,236,370,308
358_color.png,960,540,one,515,236,560,305
359_color.png,960,540,one,324,236,368,308
359_color.png,960,540,one,517,235,562,304
360_color.png,960,540,one,320,234,364,306
360_color.png,960,540,one,519,233,564,302
361_color.png,960,540,one,316,234,360,306
361_color.png,960,540,one,523,233,568,302
362_color.png,960,540,one,313,235,357,307
362_color.png,960,540,one,526,233,571,302
363_color.png,960,540,one,310,234,354,306
363_color.png,960,540,one,528,232,573,301
364_color.png,960,540,one,306,234,350,306
364_color.png,960,540,one,532,231,577,300
365_color.png,960,540,one,303,233,347,305
365_color.png,960,540,one,535,231,580,300
366_color.png,960,540,one,298,233,342,305
366_color.png,960,540,one,537,232,582,301
367_color.png,960,540,one,295,232,339,304
367_color.png,960,540,one,542,231,587,300
368_color.png,960,540,one,292,232,336,304
368_color.png,960,540,one,545,231,590,300
369_color.png,960,540,one,287,231,331,303
369_color.png,960,540,one,548,230,593,299
370_color.png,960,540,one,285,229,329,301
370_color.png,960,540,one,551,229,596,298
371_color.png,960,540,one,281,230,325,302
371_color.png,960,540,one,554,229,599,298
372_color.png,960,540,one,277,230,321,302
372_color.png,960,540,one,559,229,602,296
373_color.png,960,540,one,274,229,318,301
373_color.png,960,540,one,561,228,604,295
374_color.png,960,540,one,272,231,316,303
374_color.png,960,540,one,564,228,607,295
375_color.png,960,540,one,268,230,312,302
375_color.png,960,540,one,567,227,610,294
376_color.png,960,540,one,265,230,309,302
376_color.png,960,540,one,569,227,612,294
377_color.png,960,540,one,261,230,305,302
377_color.png,960,540,one,573,229,616,296
378_color.png,960,540,one,257,228,301,300
378_color.png,960,540,one,575,228,618,295
379_color.png,960,540,one,254,228,298,300
379_color.png,960,540,one,578,230,621,297
380_color.png,960,540,one,251,229,295,301
380_color.png,960,540,one,580,229,623,296
381_color.png,960,540,one,248,228,292,300
381_color.png,960,540,one,580,229,625,296
382_color.png,960,540,one,248,228,292,300
382_color.png,960,540,one,583,229,626,296
383_color.png,960,540,one,248,228,292,300
383_color.png,960,540,one,583,229,626,296
384_color.png,960,540,one,248,228,292,300
384_color.png,960,540,one,583,229,626,296
385_color.png,960,540,one,250,230,294,302
385_color.png,960,540,one,582,230,625,297
386_color.png,960,540,one,254,230,296,302
386_color.png,960,540,one,580,231,623,298
387_color.png,960,540,one,256,230,298,302
387_color.png,960,540,one,578,231,621,298
388_color.png,960,540,one,258,231,300,303
388_color.png,960,540,one,576,229,619,296
389_color.png,960,540,one,262,231,304,303
389_color.png,960,540,one,573,230,616,297
390_color.png,960,540,one,265,232,307,304
390_color.png,960,540,one,571,230,614,297
391_color.png,960,540,one,267,232,309,304
391_color.png,960,540,one,568,230,611,297
392_color.png,960,540,one,271,230,313,302
392_color.png,960,540,one,564,230,609,297
393_color.png,960,540,one,275,231,317,303
393_color.png,960,540,one,560,231,605,298
394_color.png,960,540,one,278,234,320,306
394_color.png,960,540,one,558,231,601,298
395_color.png,960,540,one,281,234,323,306
395_color.png,960,540,one,553,232,598,299
396_color.png,960,540,one,284,234,326,306
396_color.png,960,540,one,550,233,595,300
397_color.png,960,540,one,289,234,331,306
397_color.png,960,540,one,548,233,593,300
398_color.png,960,540,one,291,235,333,307
398_color.png,960,540,one,545,234,590,301
399_color.png,960,540,one,296,235,338,307
399_color.png,960,540,one,542,234,587,301
400_color.png,960,540,one,298,236,340,308
400_color.png,960,540,one,539,234,584,301
401_color.png,960,540,one,301,238,345,308
401_color.png,960,540,one,537,235,582,302
402_color.png,960,540,one,304,239,348,308
402_color.png,960,540,one,533,235,580,302
403_color.png,960,540,one,307,237,351,306
403_color.png,960,540,one,531,234,577,301
404_color.png,960,540,one,309,238,353,307
404_color.png,960,540,one,528,236,574,303
405_color.png,960,540,one,312,238,356,307
405_color.png,960,540,one,525,236,571,303
406_color.png,960,540,one,315,237,361,311
406_color.png,960,540,one,522,236,569,307
407_color.png,960,540,one,318,237,364,311
407_color.png,960,540,one,520,236,567,307
408_color.png,960,540,one,319,237,365,311
408_color.png,960,540,one,517,236,564,307
409_color.png,960,540,one,321,239,367,313
409_color.png,960,540,one,515,236,562,307
410_color.png,960,540,one,324,239,370,313
410_color.png,960,540,one,513,236,560,307
411_color.png,960,540,one,326,239,372,313
411_color.png,960,540,one,511,236,558,307
412_color.png,960,540,one,328,238,374,312
412_color.png,960,540,one,508,235,555,306
413_color.png,960,540,one,331,238,377,312
413_color.png,960,540,one,506,235,552,306
414_color.png,960,540,one,334,238,380,312
414_color.png,960,540,one,504,235,550,306
415_color.png,960,540,one,337,238,383,312
415_color.png,960,540,one,501,235,547,306
416_color.png,960,540,one,339,238,385,312
416_color.png,960,540,one,499,235,545,306
417_color.png,960,540,one,342,239,388,313
417_color.png,960,540,one,496,237,541,308
418_color.png,960,540,one,344,240,391,314
418_color.png,960,540,one,495,236,540,307
419_color.png,960,540,one,345,240,392,314
419_color.png,960,540,one,493,236,538,307
420_color.png,960,540,one,347,240,394,314
420_color.png,960,540,one,491,239,539,309
421_color.png,960,540,one,347,240,394,314
421_color.png,960,540,one,491,239,539,309
422_color.png,960,540,one,347,240,394,314
422_color.png,960,540,one,491,239,539,309
423_color.png,960,540,one,347,240,394,314
423_color.png,960,540,one,491,239,539,309
424_color.png,960,540,one,347,240,394,314
424_color.png,960,540,one,491,239,539,309
425_color.png,960,540,one,347,240,394,314
425_color.png,960,540,one,491,239,539,309
426_color.png,960,540,one,347,240,394,314
426_color.png,960,540,one,491,239,539,309
427_color.png,960,540,one,347,240,394,314
427_color.png,960,540,one,491,239,539,309
428_color.png,960,540,one,347,240,394,314
428_color.png,960,540,one,491,239,538,309
429_color.png,960,540,one,347,240,394,314
429_color.png,960,540,one,491,239,538,309
446_color.png,960,540,two,345,235,390,316
446_color.png,960,540,two,494,230,541,307
447_color.png,960,540,two,345,235,390,316
447_color.png,960,540,two,494,232,541,309
448_color.png,960,540,two,345,235,390,316
448_color.png,960,540,two,494,232,541,309
449_color.png,960,540,two,345,235,390,316
449_color.png,960,540,two,494,232,541,309
450_color.png,960,540,two,345,235,390,316
450_color.png,960,540,two,495,232,542,309
451_color.png,960,540,two,345,235,390,316
451_color.png,960,540,two,494,231,541,308
452_color.png,960,540,two,345,235,390,316
452_color.png,960,540,two,494,230,541,307
453_color.png,960,540,two,345,235,390,316
453_color.png,960,540,two,494,230,541,307
454_color.png,960,540,two,345,235,390,316
454_color.png,960,540,two,495,232,542,309
455_color.png,960,540,two,345,235,390,316
455_color.png,960,540,two,494,232,541,307
456_color.png,960,540,two,345,235,390,316
456_color.png,960,540,two,494,230,541,307
461_color.png,960,540,two,348,235,390,316
461_color.png,960,540,two,494,230,541,307
462_color.png,960,540,two,348,232,390,313
462_color.png,960,540,two,495,229,541,305
463_color.png,960,540,two,348,232,391,313
463_color.png,960,540,two,494,228,540,306
464_color.png,960,540,two,348,233,393,310
464_color.png,960,540,two,494,227,542,304
465_color.png,960,540,two,348,230,392,311
465_color.png,960,540,two,492,225,542,304
466_color.png,960,540,two,348,229,394,310
466_color.png,960,540,two,492,222,542,306
467_color.png,960,540,two,346,227,393,308
467_color.png,960,540,two,492,222,542,304
468_color.png,960,540,two,346,227,393,308
468_color.png,960,540,two,492,220,542,304
469_color.png,960,540,two,346,227,393,308
469_color.png,960,540,two,492,220,542,304
470_color.png,960,540,two,346,227,393,308
470_color.png,960,540,two,492,218,542,304
471_color.png,960,540,two,344,223,393,308
471_color.png,960,540,two,490,216,542,304
472_color.png,960,540,two,344,223,393,308
472_color.png,960,540,two,491,216,543,304
473_color.png,960,540,two,344,223,393,308
473_color.png,960,540,two,490,216,542,304
474_color.png,960,540,two,344,221,392,310
474_color.png,960,540,two,491,215,541,302
475_color.png,960,540,two,342,221,394,310
475_color.png,960,540,two,489,214,543,303
476_color.png,960,540,two,342,219,393,310
476_color.png,960,540,two,489,214,543,303
477_color.png,960,540,two,342,219,393,310
477_color.png,960,540,two,489,213,542,307
478_color.png,960,540,two,342,219,395,315
478_color.png,960,540,two,491,213,543,307
479_color.png,960,540,two,342,219,395,310
479_color.png,960,540,two,489,213,544,307
480_color.png,960,540,two,342,219,395,315
480_color.png,960,540,two,491,213,544,307
481_color.png,960,540,two,342,219,395,315
481_color.png,960,540,two,491,213,544,307
482_color.png,960,540,two,340,219,395,315
482_color.png,960,540,two,491,213,546,312
483_color.png,960,540,two,340,219,395,315
483_color.png,960,540,two,491,213,546,312
484_color.png,960,540,two,340,219,392,317
484_color.png,960,540,two,492,214,545,313
485_color.png,960,540,two,340,217,392,315
485_color.png,960,540,two,492,215,547,314
486_color.png,960,540,two,338,220,390,318
486_color.png,960,540,two,493,215,546,314
487_color.png,960,540,two,338,220,390,318
487_color.png,960,540,two,495,217,548,316
488_color.png,960,540,two,338,220,390,318
488_color.png,960,540,two,495,217,548,316
489_color.png,960,540,two,336,220,390,318
489_color.png,960,540,two,495,217,548,316
490_color.png,960,540,two,338,220,390,318
490_color.png,960,540,two,495,217,548,316
